process_id,task,start_time,end_time,user,user_group,industry,service_charge
50,Automated Scoreboarding,16-01-2018 21:21:41,16-01-2018 21:26:26,SYSTEM,SYSTEM,Federal,3000
50,Update Backend Systems,16-01-2018 21:31:26,16-01-2018 22:10:44,RPA,SYSTEM,Federal,3000
50,Notification Review Request Completed,16-01-2018 22:15:44,16-01-2018 22:23:39,SYSTEM,SYSTEM,Federal,3000
51,New Client Onboarding Request,17-01-2018 18:00:00,17-01-2018 18:13:16,Clive,Sales,Federal,6000
51,Review Documents,17-01-2018 18:18:16,17-01-2018 20:49:40,Freddy,Operations,Federal,6000
51,Automated Scoreboarding,17-01-2018 20:54:40,17-01-2018 21:04:51,SYSTEM,SYSTEM,Federal,6000
51,Update Backend Systems,17-01-2018 21:09:51,17-01-2018 21:25:50,RPA,SYSTEM,Federal,6000
51,Notification Review Request Completed,17-01-2018 21:30:50,17-01-2018 21:34:56,SYSTEM,SYSTEM,Federal,6000
52,New Client Onboarding Request,18-01-2018 18:00:00,18-01-2018 18:40:46,Tom,Sales,Insurance,45000
52,Review Documents,18-01-2018 18:45:46,18-01-2018 19:01:51,Freddy,Operations,Insurance,45000
52,Automated Scoreboarding,18-01-2018 19:06:51,18-01-2018 19:11:39,SYSTEM,SYSTEM,Insurance,45000
52,Update Backend Systems,18-01-2018 19:16:39,18-01-2018 19:27:57,RPA,SYSTEM,Insurance,45000
52,Notification Review Request Completed,18-01-2018 19:32:57,18-01-2018 19:40:14,SYSTEM,SYSTEM,Insurance,45000
53,New Client Onboarding Request,19-01-2018 18:00:00,19-01-2018 18:12:44,Clive,Sales,Telecom,49000
53,Review Documents,19-01-2018 18:17:44,19-01-2018 18:25:42,Jane,Operations,Telecom,49000
53,Automated Scoreboarding,19-01-2018 18:30:42,19-01-2018 18:38:17,SYSTEM,SYSTEM,Telecom,49000
53,Update Backend Systems,19-01-2018 18:43:17,19-01-2018 18:51:28,RPA,SYSTEM,Telecom,49000
53,Notification Review Request Completed,19-01-2018 18:56:28,19-01-2018 19:02:14,SYSTEM,SYSTEM,Telecom,49000
54,New Client Onboarding Request,20-01-2018 18:00:00,20-01-2018 18:14:30,Seb,Sales,Healthcare,25000
54,Review Documents,20-01-2018 19:19:30,20-01-2018 21:25:11,Rod,Operations,Healthcare,25000
54,Automated Scoreboarding,20-01-2018 21:30:11,20-01-2018 21:36:06,SYSTEM,SYSTEM,Healthcare,25000
54,Update Backend Systems,20-01-2018 21:41:06,20-01-2018 21:46:11,RPA,SYSTEM,Healthcare,25000
54,Notification Review Request Completed,20-01-2018 21:51:11,20-01-2018 21:56:49,SYSTEM,SYSTEM,Healthcare,25000
55,New Client Onboarding Request,21-01-2018 18:00:00,21-01-2018 18:17:36,Francis,Sales,Finance,12000
55,Review Documents,21-01-2018 18:22:36,21-01-2018 18:40:29,Jane,Operations,Finance,12000
55,Automated Scoreboarding,21-01-2018 18:45:29,21-01-2018 18:52:14,SYSTEM,SYSTEM,Finance,12000
55,Update Backend Systems,21-01-2018 18:57:14,21-01-2018 19:03:04,RPA,SYSTEM,Finance,12000
55,Notification Review Request Completed,21-01-2018 19:08:04,21-01-2018 19:14:33,SYSTEM,SYSTEM,Finance,12000
56,New Client Onboarding Request,22-01-2018 18:00:00,22-01-2018 18:24:45,Nick,Sales,Finance,20000
56,Review Documents,22-01-2018 18:29:45,22-01-2018 18:53:16,Jane,Operations,Finance,20000
56,Automated Scoreboarding,22-01-2018 18:58:16,22-01-2018 19:06:08,SYSTEM,SYSTEM,Finance,20000
56,Update Backend Systems,22-01-2018 19:11:08,22-01-2018 19:36:12,RPA,SYSTEM,Finance,20000
56,Notification Review Request Completed,22-01-2018 19:41:12,22-01-2018 19:48:14,SYSTEM,SYSTEM,Finance,20000
57,New Client Onboarding Request,23-01-2018 18:00:00,23-01-2018 18:25:42,Tom,Sales,Insurance,45000
57,Review Documents,23-01-2018 18:30:42,23-01-2018 18:44:57,Freddy,Operations,Insurance,45000
57,Automated Scoreboarding,23-01-2018 18:49:57,23-01-2018 18:57:59,SYSTEM,SYSTEM,Insurance,45000
57,Update Backend Systems,23-01-2018 19:02:59,23-01-2018 19:06:41,RPA,SYSTEM,Insurance,45000
57,Notification Review Request Completed,23-01-2018 19:11:41,23-01-2018 19:18:56,SYSTEM,SYSTEM,Insurance,45000
58,New Client Onboarding Request,24-01-2018 18:00:00,24-01-2018 18:38:54,Francis,Sales,Finance,20000
58,Review Documents,24-01-2018 18:43:54,24-01-2018 19:34:47,Jane,Operations,Finance,20000
58,Automated Scoreboarding,24-01-2018 19:39:47,24-01-2018 19:43:39,SYSTEM,SYSTEM,Finance,20000
58,Update Backend Systems,24-01-2018 19:48:39,24-01-2018 20:07:57,RPA,SYSTEM,Finance,20000
58,Notification Review Request Completed,24-01-2018 20:12:57,24-01-2018 20:18:24,SYSTEM,SYSTEM,Finance,20000
59,New Client Onboarding Request,25-01-2018 18:00:00,25-01-2018 18:51:22,Clive,Sales,Healthcare,20000
59,Review Documents,25-01-2018 18:56:22,25-01-2018 19:00:58,Jane,Operations,Healthcare,20000
59,Automated Scoreboarding,25-01-2018 19:05:58,25-01-2018 19:12:49,SYSTEM,SYSTEM,Healthcare,20000
59,Update Backend Systems,25-01-2018 19:17:49,25-01-2018 19:32:39,RPA,SYSTEM,Healthcare,20000
59,Notification Review Request Completed,25-01-2018 19:37:39,25-01-2018 19:40:54,SYSTEM,SYSTEM,Healthcare,20000
60,New Client Onboarding Request,26-01-2018 18:00:00,26-01-2018 18:15:27,Tom,Sales,Finance,10000
60,Review Documents,26-01-2018 18:20:27,26-01-2018 18:24:17,Jane,Operations,Finance,10000
60,Automated Scoreboarding,26-01-2018 18:29:17,26-01-2018 18:33:28,SYSTEM,SYSTEM,Finance,10000
60,Update Backend Systems,26-01-2018 18:38:28,26-01-2018 19:20:38,RPA,SYSTEM,Finance,10000
60,Notification Review Request Completed,26-01-2018 19:25:38,26-01-2018 19:40:47,SYSTEM,SYSTEM,Finance,10000
61,New Client Onboarding Request,27-01-2018 18:00:00,27-01-2018 18:24:32,Francis,Sales,Insurance,45000
61,Review Documents,27-01-2018 18:29:32,27-01-2018 18:48:35,Freddy,Operations,Insurance,45000
61,Automated Scoreboarding,27-01-2018 18:53:35,27-01-2018 19:03:52,SYSTEM,SYSTEM,Insurance,45000
61,Update Backend Systems,27-01-2018 19:08:52,27-01-2018 19:22:03,RPA,SYSTEM,Insurance,45000
61,Notification Review Request Completed,27-01-2018 19:27:03,27-01-2018 19:34:47,SYSTEM,SYSTEM,Insurance,45000
62,New Client Onboarding Request,28-01-2018 18:00:00,28-01-2018 18:47:41,Seb,Sales,Federal,3000
62,Review Documents,28-01-2018 19:52:41,28-01-2018 23:21:12,Rod,Operations,Federal,3000
62,Automated Scoreboarding,28-01-2018 23:26:12,28-01-2018 23:33:02,SYSTEM,SYSTEM,Federal,3000
62,Update Backend Systems,28-01-2018 23:38:02,28-01-2018 23:48:00,RPA,SYSTEM,Federal,3000
62,Notification Review Request Completed,28-01-2018 23:53:00,29-01-2018 00:08:23,SYSTEM,SYSTEM,Federal,3000
63,New Client Onboarding Request,29-01-2018 18:00:00,29-01-2018 18:57:20,Clive,Sales,Federal,6000
63,Review Documents,29-01-2018 19:02:20,29-01-2018 21:13:26,Jane,Operations,Federal,6000
63,Automated Scoreboarding,29-01-2018 21:18:26,29-01-2018 21:24:28,SYSTEM,SYSTEM,Federal,6000
63,Update Backend Systems,29-01-2018 21:29:28,29-01-2018 21:53:24,RPA,SYSTEM,Federal,6000
63,Notification Review Request Completed,29-01-2018 21:58:24,29-01-2018 22:02:12,SYSTEM,SYSTEM,Federal,6000
64,New Client Onboarding Request,30-01-2018 18:00:00,30-01-2018 18:33:37,Nick,Sales,Finance,12000
64,Review Documents,30-01-2018 19:38:37,30-01-2018 20:24:39,Rod,Operations,Finance,12000
64,Automated Scoreboarding,30-01-2018 20:29:39,30-01-2018 20:36:15,SYSTEM,SYSTEM,Finance,12000
64,Update Backend Systems,30-01-2018 20:41:15,30-01-2018 20:50:45,RPA,SYSTEM,Finance,12000
64,Notification Review Request Completed,30-01-2018 20:55:45,30-01-2018 21:04:57,SYSTEM,SYSTEM,Finance,12000
65,New Client Onboarding Request,31-01-2018 18:00:00,31-01-2018 19:15:12,Nick,Sales,Finance,10000
65,Review Documents,31-01-2018 19:20:12,31-01-2018 19:34:13,Freddy,Operations,Finance,10000
65,Automated Scoreboarding,31-01-2018 19:39:13,31-01-2018 19:49:26,SYSTEM,SYSTEM,Finance,10000
65,Update Backend Systems,31-01-2018 19:54:26,31-01-2018 20:12:54,RPA,SYSTEM,Finance,10000
65,Notification Review Request Completed,31-01-2018 20:17:54,31-01-2018 20:23:33,SYSTEM,SYSTEM,Finance,10000
66,New Client Onboarding Request,01-02-2018 18:00:00,01-02-2018 18:29:23,Seb,Sales,Federal,8000
66,Review Documents,01-02-2018 18:34:23,01-02-2018 20:48:31,Jane,Operations,Federal,8000
66,Automated Scoreboarding,01-02-2018 20:53:31,01-02-2018 21:00:36,SYSTEM,SYSTEM,Federal,8000
66,Update Backend Systems,01-02-2018 21:05:36,01-02-2018 21:14:10,RPA,SYSTEM,Federal,8000
66,Notification Review Request Completed,01-02-2018 21:19:10,01-02-2018 21:23:23,SYSTEM,SYSTEM,Federal,8000
67,New Client Onboarding Request,02-02-2018 18:00:00,02-02-2018 18:23:56,Tom,Sales,Finance,10000
67,Review Documents,02-02-2018 19:28:56,02-02-2018 19:35:17,Rod,Operations,Finance,10000
67,Automated Scoreboarding,02-02-2018 19:40:17,02-02-2018 19:45:58,SYSTEM,SYSTEM,Finance,10000
67,Update Backend Systems,02-02-2018 19:50:58,02-02-2018 20:02:03,RPA,SYSTEM,Finance,10000
67,Notification Review Request Completed,02-02-2018 20:07:03,02-02-2018 20:10:57,SYSTEM,SYSTEM,Finance,10000
68,New Client Onboarding Request,03-02-2018 18:00:00,03-02-2018 18:10:56,Francis,Sales,Telecom,49000
68,Review Documents,03-02-2018 18:15:56,03-02-2018 18:22:34,Jane,Operations,Telecom,49000
68,Automated Scoreboarding,03-02-2018 18:27:34,03-02-2018 18:32:56,SYSTEM,SYSTEM,Telecom,49000
68,Update Backend Systems,03-02-2018 18:37:56,03-02-2018 18:47:54,RPA,SYSTEM,Telecom,49000
68,Notification Review Request Completed,03-02-2018 18:52:54,03-02-2018 19:02:32,SYSTEM,SYSTEM,Telecom,49000
69,New Client Onboarding Request,04-02-2018 18:00:00,04-02-2018 18:11:09,Clive,Sales,Telecom,49000
69,Review Documents,04-02-2018 19:16:09,04-02-2018 20:03:07,Rod,Operations,Telecom,49000
69,Automated Scoreboarding,04-02-2018 20:08:07,04-02-2018 20:14:22,SYSTEM,SYSTEM,Telecom,49000
69,Update Backend Systems,04-02-2018 20:19:22,04-02-2018 20:24:50,RPA,SYSTEM,Telecom,49000
69,Notification Review Request Completed,04-02-2018 20:29:50,04-02-2018 20:36:08,SYSTEM,SYSTEM,Telecom,49000
70,New Client Onboarding Request,05-02-2018 18:00:00,05-02-2018 18:30:39,Clive,Sales,Finance,20000
70,Review Documents,05-02-2018 19:35:39,05-02-2018 19:57:38,Rod,Operations,Finance,20000
70,Automated Scoreboarding,05-02-2018 20:02:38,05-02-2018 20:07:24,SYSTEM,SYSTEM,Finance,20000
70,Update Backend Systems,05-02-2018 20:12:24,05-02-2018 20:34:48,RPA,SYSTEM,Finance,20000
70,Notification Review Request Completed,05-02-2018 20:39:48,05-02-2018 20:45:19,SYSTEM,SYSTEM,Finance,20000
71,New Client Onboarding Request,06-02-2018 18:00:00,06-02-2018 18:23:46,Clive,Sales,Federal,8000
71,Review Documents,06-02-2018 18:28:46,06-02-2018 21:49:36,Freddy,Operations,Federal,8000
71,Automated Scoreboarding,06-02-2018 21:54:36,06-02-2018 22:00:30,SYSTEM,SYSTEM,Federal,8000
71,Update Backend Systems,06-02-2018 22:05:30,06-02-2018 22:18:15,RPA,SYSTEM,Federal,8000
71,Notification Review Request Completed,06-02-2018 22:23:15,06-02-2018 22:29:54,SYSTEM,SYSTEM,Federal,8000
72,New Client Onboarding Request,07-02-2018 18:00:00,07-02-2018 18:20:54,Nick,Sales,Healthcare,25000
72,Review Documents,07-02-2018 18:25:54,07-02-2018 18:34:43,Jane,Operations,Healthcare,25000
72,Automated Scoreboarding,07-02-2018 18:39:43,07-02-2018 18:55:50,SYSTEM,SYSTEM,Healthcare,25000
72,Update Backend Systems,07-02-2018 19:00:50,07-02-2018 19:10:58,RPA,SYSTEM,Healthcare,25000
72,Notification Review Request Completed,07-02-2018 19:15:58,07-02-2018 19:22:08,SYSTEM,SYSTEM,Healthcare,25000
73,New Client Onboarding Request,08-02-2018 18:00:00,08-02-2018 21:06:25,Seb,Sales,Telecom,49000
73,Review Documents,08-02-2018 22:11:25,08-02-2018 22:19:40,Rod,Operations,Telecom,49000
73,Automated Scoreboarding,08-02-2018 22:24:40,08-02-2018 22:31:07,SYSTEM,SYSTEM,Telecom,49000
73,Update Backend Systems,08-02-2018 22:36:07,08-02-2018 23:03:20,RPA,SYSTEM,Telecom,49000
73,Notification Review Request Completed,08-02-2018 23:08:20,08-02-2018 23:12:43,SYSTEM,SYSTEM,Telecom,49000
74,New Client Onboarding Request,09-02-2018 18:00:00,09-02-2018 18:18:15,Seb,Sales,Finance,12000
74,Review Documents,09-02-2018 19:23:15,09-02-2018 19:28:33,Rod,Operations,Finance,12000
74,Automated Scoreboarding,09-02-2018 19:33:33,09-02-2018 19:39:41,SYSTEM,SYSTEM,Finance,12000
74,Update Backend Systems,09-02-2018 19:44:41,09-02-2018 19:56:24,RPA,SYSTEM,Finance,12000
74,Notification Review Request Completed,09-02-2018 20:01:24,09-02-2018 20:10:23,SYSTEM,SYSTEM,Finance,12000
75,New Client Onboarding Request,10-02-2018 18:00:00,10-02-2018 18:36:00,Francis,Sales,Healthcare,15000
75,Review Documents,10-02-2018 19:41:00,10-02-2018 19:48:23,Rod,Operations,Healthcare,15000
75,Automated Scoreboarding,10-02-2018 19:53:23,10-02-2018 19:58:31,SYSTEM,SYSTEM,Healthcare,15000
75,Update Backend Systems,10-02-2018 20:03:31,10-02-2018 20:21:40,RPA,SYSTEM,Healthcare,15000
75,Notification Review Request Completed,10-02-2018 20:26:40,10-02-2018 20:31:02,SYSTEM,SYSTEM,Healthcare,15000
76,New Client Onboarding Request,11-02-2018 18:00:00,11-02-2018 18:31:07,Tom,Sales,Telecom,49000
76,Review Documents,11-02-2018 18:36:07,11-02-2018 18:44:03,Jane,Operations,Telecom,49000
76,Automated Scoreboarding,11-02-2018 18:49:03,11-02-2018 18:53:57,SYSTEM,SYSTEM,Telecom,49000
76,Update Backend Systems,11-02-2018 18:58:57,11-02-2018 19:03:40,RPA,SYSTEM,Telecom,49000
76,Notification Review Request Completed,11-02-2018 19:08:40,11-02-2018 19:12:43,SYSTEM,SYSTEM,Telecom,49000
77,New Client Onboarding Request,12-02-2018 18:00:00,12-02-2018 18:59:48,Nick,Sales,Finance,10000
77,Review Documents,12-02-2018 20:04:48,12-02-2018 20:29:41,Rod,Operations,Finance,10000
77,Automated Scoreboarding,12-02-2018 20:34:41,12-02-2018 20:44:29,SYSTEM,SYSTEM,Finance,10000
77,Update Backend Systems,12-02-2018 20:49:29,12-02-2018 21:01:40,RPA,SYSTEM,Finance,10000
77,Notification Review Request Completed,12-02-2018 21:06:40,12-02-2018 21:11:29,SYSTEM,SYSTEM,Finance,10000
78,New Client Onboarding Request,13-02-2018 18:00:00,13-02-2018 18:30:15,Clive,Sales,Insurance,45000
78,Review Documents,13-02-2018 18:35:15,13-02-2018 18:46:21,Freddy,Operations,Insurance,45000
78,Automated Scoreboarding,13-02-2018 18:51:21,13-02-2018 19:00:56,SYSTEM,SYSTEM,Insurance,45000
78,Update Backend Systems,13-02-2018 19:05:56,13-02-2018 19:33:12,RPA,SYSTEM,Insurance,45000
78,Notification Review Request Completed,13-02-2018 19:38:12,13-02-2018 19:43:32,SYSTEM,SYSTEM,Insurance,45000
79,New Client Onboarding Request,14-02-2018 18:00:00,14-02-2018 18:36:06,Nick,Sales,Healthcare,25000
79,Review Documents,14-02-2018 19:41:06,14-02-2018 19:47:12,Rod,Operations,Healthcare,25000
79,Automated Scoreboarding,14-02-2018 19:52:12,14-02-2018 19:57:48,SYSTEM,SYSTEM,Healthcare,25000
79,Update Backend Systems,14-02-2018 20:02:48,14-02-2018 20:11:57,RPA,SYSTEM,Healthcare,25000
79,Notification Review Request Completed,14-02-2018 20:16:57,14-02-2018 20:20:34,SYSTEM,SYSTEM,Healthcare,25000
80,New Client Onboarding Request,15-02-2018 18:00:00,15-02-2018 18:46:42,Nick,Sales,Telecom,49000
80,Review Documents,15-02-2018 19:51:42,15-02-2018 20:32:24,Rod,Operations,Telecom,49000
80,Automated Scoreboarding,15-02-2018 20:37:24,15-02-2018 20:41:04,SYSTEM,SYSTEM,Telecom,49000
80,Update Backend Systems,15-02-2018 20:46:04,15-02-2018 20:57:21,RPA,SYSTEM,Telecom,49000
80,Notification Review Request Completed,15-02-2018 21:02:21,15-02-2018 21:07:29,SYSTEM,SYSTEM,Telecom,49000
81,New Client Onboarding Request,16-02-2018 18:00:00,16-02-2018 18:12:57,Francis,Sales,Telecom,49000
81,Review Documents,16-02-2018 18:17:57,16-02-2018 18:30:21,Freddy,Operations,Telecom,49000
81,Automated Scoreboarding,16-02-2018 18:35:21,16-02-2018 18:40:07,SYSTEM,SYSTEM,Telecom,49000
81,Update Backend Systems,16-02-2018 18:45:07,16-02-2018 19:07:51,RPA,SYSTEM,Telecom,49000
81,Notification Review Request Completed,16-02-2018 19:12:51,16-02-2018 19:20:39,SYSTEM,SYSTEM,Telecom,49000
82,New Client Onboarding Request,17-02-2018 18:00:00,17-02-2018 18:15:49,Francis,Sales,Insurance,45000
82,Review Documents,17-02-2018 18:20:49,17-02-2018 18:24:15,Jane,Operations,Insurance,45000
82,Automated Scoreboarding,17-02-2018 18:29:15,17-02-2018 18:32:44,SYSTEM,SYSTEM,Insurance,45000
82,Update Backend Systems,17-02-2018 18:37:44,17-02-2018 18:54:28,RPA,SYSTEM,Insurance,45000
82,Notification Review Request Completed,17-02-2018 18:59:28,17-02-2018 19:06:47,SYSTEM,SYSTEM,Insurance,45000
83,New Client Onboarding Request,18-02-2018 18:00:00,18-02-2018 18:08:51,Seb,Sales,Healthcare,20000
83,Review Documents,18-02-2018 18:13:51,18-02-2018 18:36:36,Jane,Operations,Healthcare,20000
83,Automated Scoreboarding,18-02-2018 18:41:36,18-02-2018 18:47:05,SYSTEM,SYSTEM,Healthcare,20000
83,Update Backend Systems,18-02-2018 18:52:05,18-02-2018 19:06:31,RPA,SYSTEM,Healthcare,20000
83,Notification Review Request Completed,18-02-2018 19:11:31,18-02-2018 19:17:05,SYSTEM,SYSTEM,Healthcare,20000
84,New Client Onboarding Request,19-02-2018 18:00:00,19-02-2018 18:21:52,Clive,Sales,Federal,3000
84,Review Documents,19-02-2018 19:26:52,19-02-2018 21:51:31,Rod,Operations,Federal,3000
84,Automated Scoreboarding,19-02-2018 21:56:31,19-02-2018 22:02:52,SYSTEM,SYSTEM,Federal,3000
84,Update Backend Systems,19-02-2018 22:07:52,19-02-2018 22:30:02,RPA,SYSTEM,Federal,3000
84,Notification Review Request Completed,19-02-2018 22:35:02,19-02-2018 22:46:34,SYSTEM,SYSTEM,Federal,3000
85,New Client Onboarding Request,20-02-2018 18:00:00,20-02-2018 18:59:53,Francis,Sales,Federal,8000
85,Review Documents,20-02-2018 19:04:53,20-02-2018 21:17:31,Jane,Operations,Federal,8000
85,Automated Scoreboarding,20-02-2018 21:22:31,20-02-2018 21:29:10,SYSTEM,SYSTEM,Federal,8000
85,Update Backend Systems,20-02-2018 21:34:10,20-02-2018 22:07:52,RPA,SYSTEM,Federal,8000
85,Notification Review Request Completed,20-02-2018 22:12:52,20-02-2018 22:19:26,SYSTEM,SYSTEM,Federal,8000
86,New Client Onboarding Request,21-02-2018 18:00:00,21-02-2018 19:05:01,Seb,Sales,Telecom,49000
86,Review Documents,21-02-2018 19:10:01,21-02-2018 19:33:21,Jane,Operations,Telecom,49000
86,Automated Scoreboarding,21-02-2018 19:38:21,21-02-2018 19:44:24,SYSTEM,SYSTEM,Telecom,49000
86,Update Backend Systems,21-02-2018 19:49:24,21-02-2018 20:15:25,RPA,SYSTEM,Telecom,49000
86,Notification Review Request Completed,21-02-2018 20:20:25,21-02-2018 20:34:15,SYSTEM,SYSTEM,Telecom,49000
87,New Client Onboarding Request,22-02-2018 18:00:00,22-02-2018 18:30:10,Francis,Sales,Telecom,49000
87,Review Documents,22-02-2018 19:35:10,22-02-2018 19:52:32,Rod,Operations,Telecom,49000
87,Automated Scoreboarding,22-02-2018 19:57:32,22-02-2018 20:05:02,SYSTEM,SYSTEM,Telecom,49000
87,Update Backend Systems,22-02-2018 20:10:02,22-02-2018 20:24:06,RPA,SYSTEM,Telecom,49000
87,Notification Review Request Completed,22-02-2018 20:29:06,22-02-2018 20:34:48,SYSTEM,SYSTEM,Telecom,49000
88,New Client Onboarding Request,23-02-2018 18:00:00,23-02-2018 19:00:13,Seb,Sales,Healthcare,25000
88,Review Documents,23-02-2018 20:05:13,23-02-2018 20:13:13,Rod,Operations,Healthcare,25000
88,Automated Scoreboarding,23-02-2018 20:18:13,23-02-2018 20:24:46,SYSTEM,SYSTEM,Healthcare,25000
88,Update Backend Systems,23-02-2018 20:29:46,23-02-2018 20:42:21,RPA,SYSTEM,Healthcare,25000
88,Notification Review Request Completed,23-02-2018 20:47:21,23-02-2018 20:51:38,SYSTEM,SYSTEM,Healthcare,25000
89,New Client Onboarding Request,24-02-2018 18:00:00,24-02-2018 18:41:32,Francis,Sales,Telecom,49000
89,Review Documents,24-02-2018 18:46:32,24-02-2018 18:52:19,Freddy,Operations,Telecom,49000
89,Automated Scoreboarding,24-02-2018 18:57:19,24-02-2018 19:02:36,SYSTEM,SYSTEM,Telecom,49000
89,Update Backend Systems,24-02-2018 19:07:36,24-02-2018 19:27:26,RPA,SYSTEM,Telecom,49000
89,Notification Review Request Completed,24-02-2018 19:32:26,24-02-2018 19:44:24,SYSTEM,SYSTEM,Telecom,49000
90,New Client Onboarding Request,25-02-2018 18:00:00,25-02-2018 18:21:15,Seb,Sales,Finance,20000
90,Review Documents,25-02-2018 18:26:15,25-02-2018 19:05:01,Jane,Operations,Finance,20000
90,Automated Scoreboarding,25-02-2018 19:10:01,25-02-2018 19:16:33,SYSTEM,SYSTEM,Finance,20000
90,Update Backend Systems,25-02-2018 19:21:33,25-02-2018 19:51:23,RPA,SYSTEM,Finance,20000
90,Notification Review Request Completed,25-02-2018 19:56:23,25-02-2018 20:02:43,SYSTEM,SYSTEM,Finance,20000
91,New Client Onboarding Request,26-02-2018 18:00:00,26-02-2018 18:15:26,Clive,Sales,Federal,6000
91,Review Documents,26-02-2018 18:20:26,26-02-2018 20:27:05,Freddy,Operations,Federal,6000
91,Automated Scoreboarding,26-02-2018 20:32:05,26-02-2018 20:41:27,SYSTEM,SYSTEM,Federal,6000
91,Update Backend Systems,26-02-2018 20:46:27,26-02-2018 21:05:40,RPA,SYSTEM,Federal,6000
91,Notification Review Request Completed,26-02-2018 21:10:40,26-02-2018 21:16:18,SYSTEM,SYSTEM,Federal,6000
92,New Client Onboarding Request,27-02-2018 18:00:00,27-02-2018 18:32:33,Seb,Sales,Telecom,49000
92,Review Documents,27-02-2018 18:37:33,27-02-2018 18:45:36,Jane,Operations,Telecom,49000
92,Automated Scoreboarding,27-02-2018 18:50:36,27-02-2018 19:05:27,SYSTEM,SYSTEM,Telecom,49000
92,Update Backend Systems,27-02-2018 19:10:27,27-02-2018 19:30:27,RPA,SYSTEM,Telecom,49000
92,Notification Review Request Completed,27-02-2018 19:35:27,27-02-2018 19:38:51,SYSTEM,SYSTEM,Telecom,49000
93,New Client Onboarding Request,28-02-2018 18:00:00,28-02-2018 18:09:59,Tom,Sales,Healthcare,15000
93,Review Documents,28-02-2018 18:14:59,28-02-2018 18:41:02,Freddy,Operations,Healthcare,15000
