process_id,task,start_time,user,industry,service_charge
75,New Client Onboarding Request,10-02-2018 18:00:00,Clive,Federal,8000
75,Review Documents,10-02-2018 18:21:09,Jane,Federal,8000
75,Automated Scoreboarding,10-02-2018 20:44:00,SYSTEM,Federal,8000
75,Update Backend Systems,10-02-2018 20:48:16,RPA,Federal,8000
75,Notification Review Request Completed,10-02-2018 21:02:26,SYSTEM,Federal,8000
76,New Client Onboarding Request,11-02-2018 18:00:00,Nick,Telecom,49000
76,Review Documents,11-02-2018 19:33:17,Rod,Telecom,49000
76,Automated Scoreboarding,11-02-2018 20:03:46,SYSTEM,Telecom,49000
76,Update Backend Systems,11-02-2018 20:07:42,RPA,Telecom,49000
76,Notification Review Request Completed,11-02-2018 20:28:03,SYSTEM,Telecom,49000
77,New Client Onboarding Request,12-02-2018 18:00:00,Nick,Insurance,45000
77,Review Documents,12-02-2018 21:08:34,Freddy,Insurance,45000
77,Automated Scoreboarding,12-02-2018 21:29:23,SYSTEM,Insurance,45000
77,Update Backend Systems,12-02-2018 21:34:09,RPA,Insurance,45000
77,Notification Review Request Completed,12-02-2018 21:55:37,SYSTEM,Insurance,45000
78,New Client Onboarding Request,13-02-2018 18:00:00,Seb,Healthcare,20000
78,Review Documents,13-02-2018 18:23:42,Jane,Healthcare,20000
78,Automated Scoreboarding,13-02-2018 18:30:28,SYSTEM,Healthcare,20000
78,Update Backend Systems,13-02-2018 18:35:43,RPA,Healthcare,20000
78,Notification Review Request Completed,13-02-2018 18:45:27,SYSTEM,Healthcare,20000
79,New Client Onboarding Request,14-02-2018 18:00:00,Nick,Telecom,49000
79,Review Documents,14-02-2018 18:08:33,Freddy,Telecom,49000
79,Automated Scoreboarding,14-02-2018 18:33:18,SYSTEM,Telecom,49000
79,Update Backend Systems,14-02-2018 18:36:47,RPA,Telecom,49000
79,Notification Review Request Completed,14-02-2018 18:53:25,SYSTEM,Telecom,49000
80,New Client Onboarding Request,15-02-2018 18:00:00,Francis,Healthcare,20000
80,Review Documents,15-02-2018 21:25:00,Jane,Healthcare,20000
80,Automated Scoreboarding,15-02-2018 21:40:46,SYSTEM,Healthcare,20000
80,Update Backend Systems,15-02-2018 21:48:03,RPA,Healthcare,20000
80,Notification Review Request Completed,15-02-2018 21:51:57,SYSTEM,Healthcare,20000
81,New Client Onboarding Request,16-02-2018 18:00:00,Nick,Telecom,49000
81,Review Documents,16-02-2018 19:35:29,Rod,Telecom,49000
81,Automated Scoreboarding,16-02-2018 19:59:16,SYSTEM,Telecom,49000
81,Update Backend Systems,16-02-2018 20:07:50,RPA,Telecom,49000
81,Notification Review Request Completed,16-02-2018 20:27:18,SYSTEM,Telecom,49000
82,New Client Onboarding Request,17-02-2018 18:00:00,Francis,Insurance,45000
82,Review Documents,17-02-2018 19:16:23,Rod,Insurance,45000
82,Automated Scoreboarding,17-02-2018 21:08:06,SYSTEM,Insurance,45000
82,Update Backend Systems,17-02-2018 21:12:03,RPA,Insurance,45000
82,Notification Review Request Completed,17-02-2018 21:35:40,SYSTEM,Insurance,45000
83,New Client Onboarding Request,18-02-2018 18:00:00,Tom,Finance,10000
83,Review Documents,18-02-2018 18:53:04,Freddy,Finance,10000
83,Automated Scoreboarding,18-02-2018 19:17:18,SYSTEM,Finance,10000
83,Update Backend Systems,18-02-2018 19:22:02,RPA,Finance,10000
83,Notification Review Request Completed,18-02-2018 19:37:05,SYSTEM,Finance,10000
84,New Client Onboarding Request,19-02-2018 18:00:00,Francis,Finance,12000
84,Review Documents,19-02-2018 20:54:52,Rod,Finance,12000
84,Automated Scoreboarding,19-02-2018 21:07:33,SYSTEM,Finance,12000
84,Update Backend Systems,19-02-2018 21:10:36,RPA,Finance,12000
84,Notification Review Request Completed,19-02-2018 21:32:55,SYSTEM,Finance,12000
85,New Client Onboarding Request,20-02-2018 18:00:00,Nick,Federal,3000
85,Review Documents,20-02-2018 19:17:17,Rod,Federal,3000
85,Automated Scoreboarding,20-02-2018 21:27:05,SYSTEM,Federal,3000
85,Update Backend Systems,20-02-2018 21:34:26,RPA,Federal,3000
85,Notification Review Request Completed,20-02-2018 21:58:58,SYSTEM,Federal,3000
86,New Client Onboarding Request,21-02-2018 18:00:00,Tom,Healthcare,25000
86,Review Documents,21-02-2018 18:10:56,Jane,Healthcare,25000
86,Automated Scoreboarding,21-02-2018 18:25:59,SYSTEM,Healthcare,25000
86,Update Backend Systems,21-02-2018 18:31:39,RPA,Healthcare,25000
86,Notification Review Request Completed,21-02-2018 18:39:55,SYSTEM,Healthcare,25000
87,New Client Onboarding Request,22-02-2018 18:00:00,Clive,Federal,3000
87,Review Documents,22-02-2018 19:04:17,Jane,Federal,3000
87,Automated Scoreboarding,22-02-2018 21:08:43,SYSTEM,Federal,3000
87,Update Backend Systems,22-02-2018 21:14:09,RPA,Federal,3000
87,Notification Review Request Completed,22-02-2018 21:29:44,SYSTEM,Federal,3000
88,New Client Onboarding Request,23-02-2018 18:00:00,Seb,Healthcare,20000
88,Review Documents,23-02-2018 18:40:49,Jane,Healthcare,20000
88,Automated Scoreboarding,23-02-2018 18:54:55,SYSTEM,Healthcare,20000
88,Update Backend Systems,23-02-2018 19:02:28,RPA,Healthcare,20000
88,Notification Review Request Completed,23-02-2018 19:19:09,SYSTEM,Healthcare,20000
89,New Client Onboarding Request,24-02-2018 18:00:00,Francis,Federal,3000
89,Review Documents,24-02-2018 18:39:43,Jane,Federal,3000
89,Automated Scoreboarding,24-02-2018 20:55:42,SYSTEM,Federal,3000
89,Update Backend Systems,24-02-2018 21:02:36,RPA,Federal,3000
89,Notification Review Request Completed,24-02-2018 21:09:49,SYSTEM,Federal,3000
90,New Client Onboarding Request,25-02-2018 18:00:00,Francis,Finance,20000
90,Review Documents,25-02-2018 19:13:19,Rod,Finance,20000
90,Automated Scoreboarding,25-02-2018 19:47:29,SYSTEM,Finance,20000
90,Update Backend Systems,25-02-2018 19:52:02,RPA,Finance,20000
90,Notification Review Request Completed,25-02-2018 20:47:25,SYSTEM,Finance,20000
91,New Client Onboarding Request,26-02-2018 18:00:00,Tom,Federal,3000
91,Review Documents,26-02-2018 18:20:33,Jane,Federal,3000
91,Automated Scoreboarding,26-02-2018 20:37:55,SYSTEM,Federal,3000
91,Update Backend Systems,26-02-2018 20:46:18,RPA,Federal,3000
91,Notification Review Request Completed,26-02-2018 21:05:03,SYSTEM,Federal,3000
92,New Client Onboarding Request,27-02-2018 18:00:00,Clive,Healthcare,20000
92,Review Documents,27-02-2018 19:11:06,Rod,Healthcare,20000
92,Automated Scoreboarding,27-02-2018 19:32:25,SYSTEM,Healthcare,20000
92,Update Backend Systems,27-02-2018 19:37:13,RPA,Healthcare,20000
92,Notification Review Request Completed,27-02-2018 19:45:14,SYSTEM,Healthcare,20000
93,New Client Onboarding Request,28-02-2018 18:00:00,Nick,Healthcare,15000
93,Review Documents,28-02-2018 19:29:20,Freddy,Healthcare,15000
93,Automated Scoreboarding,28-02-2018 19:58:35,SYSTEM,Healthcare,15000
93,Update Backend Systems,28-02-2018 20:05:23,RPA,Healthcare,15000
93,Notification Review Request Completed,28-02-2018 20:32:49,SYSTEM,Healthcare,15000
94,New Client Onboarding Request,01-03-2018 18:00:00,Tom,Finance,20000
94,Review Documents,01-03-2018 19:14:32,Rod,Finance,20000
94,Automated Scoreboarding,01-03-2018 19:57:19,SYSTEM,Finance,20000
94,Update Backend Systems,01-03-2018 20:03:55,RPA,Finance,20000
94,Notification Review Request Completed,01-03-2018 20:32:46,SYSTEM,Finance,20000
95,New Client Onboarding Request,02-03-2018 18:00:00,Tom,Finance,10000
95,Review Documents,02-03-2018 19:34:52,Rod,Finance,10000
95,Automated Scoreboarding,02-03-2018 19:55:14,SYSTEM,Finance,10000
95,Update Backend Systems,02-03-2018 19:59:36,RPA,Finance,10000
95,Notification Review Request Completed,02-03-2018 20:25:18,SYSTEM,Finance,10000
96,New Client Onboarding Request,03-03-2018 18:00:00,Nick,Telecom,49000
96,Review Documents,03-03-2018 18:21:38,Freddy,Telecom,49000
96,Automated Scoreboarding,03-03-2018 18:29:22,SYSTEM,Telecom,49000
96,Update Backend Systems,03-03-2018 18:36:55,RPA,Telecom,49000
96,Notification Review Request Completed,03-03-2018 18:48:02,SYSTEM,Telecom,49000
97,New Client Onboarding Request,04-03-2018 18:00:00,Francis,Insurance,45000
97,Review Documents,04-03-2018 19:29:56,Rod,Insurance,45000
97,Automated Scoreboarding,04-03-2018 19:38:47,SYSTEM,Insurance,45000
97,Update Backend Systems,04-03-2018 19:48:19,RPA,Insurance,45000
97,Notification Review Request Completed,04-03-2018 20:00:55,SYSTEM,Insurance,45000
98,New Client Onboarding Request,05-03-2018 18:00:00,Clive,Insurance,45000
98,Review Documents,05-03-2018 18:11:34,Jane,Insurance,45000
98,Automated Scoreboarding,05-03-2018 18:17:39,SYSTEM,Insurance,45000
98,Update Backend Systems,05-03-2018 18:21:31,RPA,Insurance,45000
98,Notification Review Request Completed,05-03-2018 18:38:21,SYSTEM,Insurance,45000
99,New Client Onboarding Request,06-03-2018 18:00:00,Seb,Telecom,49000
99,Review Documents,06-03-2018 18:19:37,Freddy,Telecom,49000
99,Automated Scoreboarding,06-03-2018 18:24:17,SYSTEM,Telecom,49000
99,Update Backend Systems,06-03-2018 18:30:22,RPA,Telecom,49000
99,Notification Review Request Completed,06-03-2018 18:37:42,SYSTEM,Telecom,49000
100,New Client Onboarding Request,07-03-2018 18:00:00,Clive,Healthcare,15000
100,Review Documents,07-03-2018 19:29:08,Rod,Healthcare,15000
100,Automated Scoreboarding,07-03-2018 21:51:14,SYSTEM,Healthcare,15000
100,Update Backend Systems,07-03-2018 21:57:57,RPA,Healthcare,15000
100,Notification Review Request Completed,07-03-2018 22:17:20,SYSTEM,Healthcare,15000
101,New Client Onboarding Request,08-03-2018 18:00:00,Seb,Federal,3000
101,Review Documents,08-03-2018 20:02:39,Rod,Federal,3000
101,Automated Scoreboarding,08-03-2018 22:07:13,SYSTEM,Federal,3000
101,Update Backend Systems,08-03-2018 22:13:14,RPA,Federal,3000
101,Notification Review Request Completed,08-03-2018 22:24:44,SYSTEM,Federal,3000
102,New Client Onboarding Request,09-03-2018 18:00:00,Francis,Healthcare,15000
102,Review Documents,09-03-2018 18:25:01,Jane,Healthcare,15000
102,Automated Scoreboarding,09-03-2018 18:43:19,SYSTEM,Healthcare,15000
102,Update Backend Systems,09-03-2018 18:47:29,RPA,Healthcare,15000
102,Notification Review Request Completed,09-03-2018 19:00:01,SYSTEM,Healthcare,15000
103,New Client Onboarding Request,10-03-2018 18:00:00,Tom,Telecom,49000
103,Review Documents,10-03-2018 18:27:36,Freddy,Telecom,49000
103,Automated Scoreboarding,10-03-2018 18:55:28,SYSTEM,Telecom,49000
103,Update Backend Systems,10-03-2018 19:03:04,RPA,Telecom,49000
103,Notification Review Request Completed,10-03-2018 19:18:53,SYSTEM,Telecom,49000
104,New Client Onboarding Request,11-03-2018 18:00:00,Seb,Finance,20000
104,Review Documents,11-03-2018 18:17:09,Freddy,Finance,20000
104,Automated Scoreboarding,11-03-2018 18:49:36,SYSTEM,Finance,20000
104,Update Backend Systems,11-03-2018 18:57:42,RPA,Finance,20000
104,Notification Review Request Completed,11-03-2018 19:08:10,SYSTEM,Finance,20000
105,New Client Onboarding Request,12-03-2018 18:00:00,Seb,Healthcare,15000
105,Review Documents,12-03-2018 18:42:56,Jane,Healthcare,15000
105,Automated Scoreboarding,12-03-2018 18:54:56,SYSTEM,Healthcare,15000
105,Update Backend Systems,12-03-2018 19:00:36,RPA,Healthcare,15000
105,Notification Review Request Completed,12-03-2018 19:09:40,SYSTEM,Healthcare,15000
106,New Client Onboarding Request,13-03-2018 18:00:00,Tom,Federal,6000
106,Review Documents,13-03-2018 19:28:07,Rod,Federal,6000
106,Automated Scoreboarding,13-03-2018 21:46:34,SYSTEM,Federal,6000
106,Update Backend Systems,13-03-2018 21:52:20,RPA,Federal,6000
106,Notification Review Request Completed,13-03-2018 22:06:05,SYSTEM,Federal,6000
107,New Client Onboarding Request,14-03-2018 18:00:00,Francis,Finance,10000
107,Review Documents,14-03-2018 18:19:22,Jane,Finance,10000
107,Automated Scoreboarding,14-03-2018 18:24:34,SYSTEM,Finance,10000
107,Update Backend Systems,14-03-2018 18:28:23,RPA,Finance,10000
107,Notification Review Request Completed,14-03-2018 18:38:00,SYSTEM,Finance,10000
108,New Client Onboarding Request,15-03-2018 18:00:00,Tom,Healthcare,20000
108,Review Documents,15-03-2018 18:38:58,Freddy,Healthcare,20000
108,Automated Scoreboarding,15-03-2018 18:51:46,SYSTEM,Healthcare,20000
108,Update Backend Systems,15-03-2018 18:57:56,RPA,Healthcare,20000
108,Notification Review Request Completed,15-03-2018 19:05:56,SYSTEM,Healthcare,20000
109,New Client Onboarding Request,16-03-2018 18:00:00,Tom,Telecom,49000
109,Review Documents,16-03-2018 18:32:03,Jane,Telecom,49000
109,Automated Scoreboarding,16-03-2018 18:43:42,SYSTEM,Telecom,49000
109,Update Backend Systems,16-03-2018 18:51:18,RPA,Telecom,49000
109,Notification Review Request Completed,16-03-2018 19:05:17,SYSTEM,Telecom,49000
110,New Client Onboarding Request,17-03-2018 18:00:00,Tom,Federal,3000
110,Review Documents,17-03-2018 18:07:20,Jane,Federal,3000
110,Automated Scoreboarding,17-03-2018 20:21:58,SYSTEM,Federal,3000
110,Update Backend Systems,17-03-2018 20:27:39,RPA,Federal,3000
110,Notification Review Request Completed,17-03-2018 20:41:19,SYSTEM,Federal,3000
111,New Client Onboarding Request,18-03-2018 18:00:00,Seb,Federal,6000
111,Review Documents,18-03-2018 18:20:58,Freddy,Federal,6000
111,Automated Scoreboarding,18-03-2018 20:36:56,SYSTEM,Federal,6000
111,Update Backend Systems,18-03-2018 20:41:37,RPA,Federal,6000
111,Notification Review Request Completed,18-03-2018 21:02:45,SYSTEM,Federal,6000
112,New Client Onboarding Request,19-03-2018 18:00:00,Nick,Insurance,45000
112,Review Documents,19-03-2018 19:10:41,Rod,Insurance,45000
112,Automated Scoreboarding,19-03-2018 19:33:53,SYSTEM,Insurance,45000
112,Update Backend Systems,19-03-2018 19:40:36,RPA,Insurance,45000
112,Notification Review Request Completed,19-03-2018 20:17:08,SYSTEM,Insurance,45000
113,New Client Onboarding Request,20-03-2018 18:00:00,Seb,Federal,8000
113,Review Documents,20-03-2018 19:44:48,Rod,Federal,8000
113,Automated Scoreboarding,20-03-2018 21:50:37,SYSTEM,Federal,8000
113,Update Backend Systems,20-03-2018 21:55:18,RPA,Federal,8000
113,Notification Review Request Completed,20-03-2018 22:12:13,SYSTEM,Federal,8000
114,New Client Onboarding Request,21-03-2018 18:00:00,Francis,Healthcare,20000
114,Review Documents,21-03-2018 18:26:59,Freddy,Healthcare,20000
114,Automated Scoreboarding,21-03-2018 18:42:12,SYSTEM,Healthcare,20000
114,Update Backend Systems,21-03-2018 18:46:47,RPA,Healthcare,20000
114,Notification Review Request Completed,21-03-2018 19:01:39,SYSTEM,Healthcare,20000
115,New Client Onboarding Request,22-03-2018 18:00:00,Seb,Telecom,49000
115,Review Documents,22-03-2018 20:03:50,Rod,Telecom,49000
115,Automated Scoreboarding,22-03-2018 20:46:48,SYSTEM,Telecom,49000
115,Update Backend Systems,22-03-2018 20:53:49,RPA,Telecom,49000
115,Notification Review Request Completed,22-03-2018 21:08:58,SYSTEM,Telecom,49000
116,New Client Onboarding Request,23-03-2018 18:00:00,Seb,Telecom,49000
116,Review Documents,23-03-2018 18:45:52,Freddy,Telecom,49000
116,Automated Scoreboarding,23-03-2018 19:14:01,SYSTEM,Telecom,49000
116,Update Backend Systems,23-03-2018 19:21:00,RPA,Telecom,49000
116,Notification Review Request Completed,23-03-2018 19:42:10,SYSTEM,Telecom,49000
117,New Client Onboarding Request,24-03-2018 18:00:00,Clive,Telecom,49000
117,Review Documents,24-03-2018 19:15:07,Jane,Telecom,49000
117,Automated Scoreboarding,24-03-2018 21:15:12,SYSTEM,Telecom,49000
117,Update Backend Systems,24-03-2018 21:20:12,RPA,Telecom,49000
117,Notification Review Request Completed,24-03-2018 21:39:12,SYSTEM,Telecom,49000
118,New Client Onboarding Request,25-03-2018 18:00:00,Nick,Finance,12000
118,Review Documents,25-03-2018 19:14:59,Rod,Finance,12000
118,Automated Scoreboarding,25-03-2018 19:23:39,SYSTEM,Finance,12000
118,Update Backend Systems,25-03-2018 19:27:25,RPA,Finance,12000
118,Notification Review Request Completed,25-03-2018 19:48:53,SYSTEM,Finance,12000
119,New Client Onboarding Request,26-03-2018 18:00:00,Seb,Healthcare,20000
119,Review Documents,26-03-2018 19:36:13,Rod,Healthcare,20000
119,Automated Scoreboarding,26-03-2018 19:39:30,SYSTEM,Healthcare,20000
119,Update Backend Systems,26-03-2018 19:43:14,RPA,Healthcare,20000
119,Notification Review Request Completed,26-03-2018 20:08:23,SYSTEM,Healthcare,20000
120,New Client Onboarding Request,27-03-2018 18:00:00,Tom,Telecom,49000
120,Review Documents,27-03-2018 18:38:07,Freddy,Telecom,49000
120,Automated Scoreboarding,27-03-2018 18:53:49,SYSTEM,Telecom,49000
120,Update Backend Systems,27-03-2018 19:02:13,RPA,Telecom,49000
120,Notification Review Request Completed,27-03-2018 19:24:05,SYSTEM,Telecom,49000
121,New Client Onboarding Request,28-03-2018 18:00:00,Nick,Finance,20000
121,Review Documents,28-03-2018 18:19:01,Freddy,Finance,20000
121,Automated Scoreboarding,28-03-2018 18:39:38,SYSTEM,Finance,20000
121,Update Backend Systems,28-03-2018 18:45:18,RPA,Finance,20000
121,Notification Review Request Completed,28-03-2018 18:54:11,SYSTEM,Finance,20000
122,New Client Onboarding Request,29-03-2018 18:00:00,Francis,Healthcare,25000
122,Review Documents,29-03-2018 18:46:18,Freddy,Healthcare,25000
122,Automated Scoreboarding,29-03-2018 19:06:31,SYSTEM,Healthcare,25000
122,Update Backend Systems,29-03-2018 19:11:43,RPA,Healthcare,25000
122,Notification Review Request Completed,29-03-2018 19:24:43,SYSTEM,Healthcare,25000
123,New Client Onboarding Request,30-03-2018 18:00:00,Clive,Federal,3000
123,Review Documents,30-03-2018 18:17:39,Jane,Federal,3000
123,Automated Scoreboarding,30-03-2018 20:36:55,SYSTEM,Federal,3000
123,Update Backend Systems,30-03-2018 20:42:46,RPA,Federal,3000
123,Notification Review Request Completed,30-03-2018 20:54:22,SYSTEM,Federal,3000
124,New Client Onboarding Request,31-03-2018 18:00:00,Francis,Finance,20000
124,Review Documents,31-03-2018 19:07:13,Rod,Finance,20000
124,Automated Scoreboarding,31-03-2018 19:40:03,SYSTEM,Finance,20000
124,Update Backend Systems,31-03-2018 19:46:45,RPA,Finance,20000
124,Notification Review Request Completed,31-03-2018 20:05:26,SYSTEM,Finance,20000
125,New Client Onboarding Request,01-04-2018 18:00:00,Tom,Insurance,45000
125,Review Documents,01-04-2018 19:32:06,Rod,Insurance,45000
125,Automated Scoreboarding,01-04-2018 19:39:59,SYSTEM,Insurance,45000
125,Update Backend Systems,01-04-2018 19:43:01,RPA,Insurance,45000
125,Notification Review Request Completed,01-04-2018 19:55:28,SYSTEM,Insurance,45000
126,New Client Onboarding Request,02-04-2018 18:00:00,Seb,Telecom,49000
126,Review Documents,02-04-2018 19:24:40,Rod,Telecom,49000
126,Automated Scoreboarding,02-04-2018 19:30:50,SYSTEM,Telecom,49000
126,Update Backend Systems,02-04-2018 19:35:44,RPA,Telecom,49000
126,Notification Review Request Completed,02-04-2018 19:41:59,SYSTEM,Telecom,49000
127,New Client Onboarding Request,03-04-2018 18:00:00,Seb,Federal,3000
127,Review Documents,03-04-2018 19:08:49,Jane,Federal,3000
127,Automated Scoreboarding,03-04-2018 21:24:30,SYSTEM,Federal,3000
127,Update Backend Systems,03-04-2018 21:29:30,RPA,Federal,3000
127,Notification Review Request Completed,03-04-2018 21:36:45,SYSTEM,Federal,3000
128,New Client Onboarding Request,04-04-2018 18:00:00,Clive,Federal,8000
128,Review Documents,04-04-2018 19:31:39,Rod,Federal,8000
128,Automated Scoreboarding,04-04-2018 21:46:33,SYSTEM,Federal,8000
128,Update Backend Systems,04-04-2018 21:53:28,RPA,Federal,8000
128,Notification Review Request Completed,04-04-2018 22:05:46,SYSTEM,Federal,8000
129,New Client Onboarding Request,05-04-2018 18:00:00,Nick,Healthcare,20000
